num_healthy_workers,num_in_flight_async_sample_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,num_env_steps_sampled_throughput_per_sec,num_env_steps_trained_throughput_per_sec,timesteps_total,num_env_steps_sampled_lifetime,num_agent_steps_sampled_lifetime,num_steps_trained_this_iter,agent_timesteps_total,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,info/num_training_step_calls_since_last_synch_worker_weights,env_runners/episode_reward_max,env_runners/episode_reward_min,env_runners/episode_reward_mean,env_runners/episode_len_mean,env_runners/episodes_timesteps_total,env_runners/num_faulty_episodes,env_runners/num_episodes,env_runners/episode_return_max,env_runners/episode_return_min,env_runners/episode_return_mean,env_runners/episodes_this_iter,timers/training_iteration_time_ms,timers/restore_workers_time_ms,timers/training_step_time_ms,timers/sample_time_ms,timers/synch_weights_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,counters/num_training_step_calls_since_last_synch_worker_weights,perf/cpu_util_percent,perf/ram_util_percent,info/learner_queue/size_count,info/learner_queue/size_mean,info/learner_queue/size_std,info/learner_queue/size_quantiles,info/timing_breakdown/learner_grad_time_ms,info/timing_breakdown/learner_load_time_ms,info/timing_breakdown/learner_load_wait_time_ms,info/timing_breakdown/learner_dequeue_time_ms,env_runners/hist_stats/episode_reward,env_runners/hist_stats/episode_lengths
25,50,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,1,e1a27_00000,2024-09-02_12-40-15,1725248415,70.0119297504425,70.0119297504425,133676,v1,143.248.233.21,70.0119297504425,1,0,0,0,0,49111,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,10000.136,0.007,0.138,0.118,0.005,0,0,0,0,49111,77.39899999999999,46.803000000000004,0,nan,nan,1.0,0.0,0.0,0.0,0.0,[],[]
25,50,0,12738,12738,6369,12738,6369,12738,636.8854228495136,1273.7708456990272,6369,6369,12738,12738,12738,False,2,e1a27_00000,2024-09-02_12-41-25,1725248485,70.01236248016357,140.02429223060608,133676,v1,143.248.233.21,140.02429223060608,2,6369,12738,12738,12738,38066,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,10000.191,0.008,0.195,0.13,0.015,6369,12738,12738,12738,38066,77.04848484848486,49.28787878787878,3,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",121.023,608.829,24145.236,70688.658,[],[]
25,50,0,92681,50093,41233,50093,34864,37355,3486.141758288312,3735.2233071609653,41233,41233,92681,37355,92681,False,3,e1a27_00000,2024-09-02_12-42-35,1725248555,70.01576066017151,210.0400528907776,133676,v1,143.248.233.21,210.0400528907776,3,41233,50093,92681,50093,4232,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,10000.38,0.009,0.398,0.326,0.017,41233,50093,92681,50093,4232,78.234,51.708,8,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",98.048,608.829,18592.558,70688.658,[],[]
25,50,0,236926,70808,88544,70808,47311,20715,4731.066611964294,2071.4853811342045,88544,88544,236926,20715,236926,False,4,e1a27_00000,2024-09-02_12-43-45,1725248625,70.02685785293579,280.0669107437134,133676,v1,143.248.233.21,280.0669107437134,4,88544,70808,236926,70808,10165,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,10000.307,0.009,0.444,0.367,0.017,88544,70808,236926,70808,10165,79.58469387755103,53.937755102040825,13,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",69.796,2127.032,15020.189,107458.445,[],[]
25,50,0,339129,172661,125764,172661,37220,101853,3721.951637658059,10185.167655840578,125764,125764,339129,101853,339129,False,5,e1a27_00000,2024-09-02_12-44-55,1725248695,70.01404452323914,350.0809552669525,133676,v1,143.248.233.21,350.0809552669525,5,125764,172661,339129,172661,8589,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,10000.276,0.01,0.29,0.207,0.023,125764,172661,339129,172661,8589,80.7929292929293,55.4020202020202,18,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",50.849,1587.908,14336.551,92981.353,[],[]
25,48,0,591027,247578,220147,247578,94383,74917,8360.792903530057,6636.423105366022,220147,220147,591027,74917,591027,False,6,e1a27_00000,2024-09-02_12-46-06,1725248766,71.30176162719727,421.3827168941498,133676,v1,143.248.233.21,421.3827168941498,6,220147,247578,591027,247578,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,10215.03,0.017,1129.056,7.933,5.702,220147,247578,591027,247578,0,81.58811881188119,57.63366336633663,24,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",42.195,1587.908,8010.773,92981.353,[],[]
25,50,0,775744,363437,293521,363437,73374,115859,7337.284368301214,11585.717415256226,293521,293521,775744,115859,775744,False,7,e1a27_00000,2024-09-02_12-47-17,1725248837,70.28834271430969,491.6710596084595,133676,v1,143.248.233.21,491.6710596084595,7,293521,363437,775744,363437,5556,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,10184.337,0.009,0.224,0.151,0.016,293521,363437,775744,363437,5556,79.92727272727272,57.92929292929294,28,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",42.351,1980.059,14281.728,104188.854,[],[]
25,49,0,993426,471296,375146,471296,81625,107859,7384.945223803316,9758.441738366944,375146,375146,993426,107859,993426,False,8,e1a27_00000,2024-09-02_12-48-28,1725248908,71.07929706573486,562.7503566741943,133676,v1,143.248.233.21,562.7503566741943,8,375146,471296,993426,471296,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,10292.908,0.008,150.023,1.262,1.226,375146,471296,993426,471296,0,80.702,57.748999999999995,33,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",42.361,1869.639,14053.673,97363.397,[],[]
25,50,0,1122440,620943,422939,620943,47793,149647,4779.284958991657,14964.652904363074,422939,422939,1122440,149647,1122440,False,9,e1a27_00000,2024-09-02_12-49-38,1725248978,70.01480603218079,632.7651627063751,133676,v1,143.248.233.21,632.7651627063751,9,422939,620943,1122440,620943,13327,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,10260.369,0.008,0.204,0.137,0.015,422939,620943,1122440,620943,13327,81.3858585858586,58.07373737373739,39,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",54.451,1869.639,7142.933,97363.397,[],[]
25,50,0,1275592,678886,485348,678886,62409,57943,6240.8842278068505,5794.285356468015,485348,485348,1275592,57943,1275592,False,10,e1a27_00000,2024-09-02_12-50-48,1725249048,70.02962636947632,702.7947890758514,133676,v1,143.248.233.21,702.7947890758514,10,485348,678886,1275592,678886,11055,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,10234.337,0.007,0.223,0.167,0.013,485348,678886,1275592,678886,11055,80.26666666666665,58.04747474747473,44,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",55.259,2198.239,7747.461,102839.177,[],[]
25,50,0,1463252,777843,567262,777843,81914,98957,8181.792649893762,9884.09374777861,567262,567262,1463252,98957,1463252,False,11,e1a27_00000,2024-09-02_12-51-58,1725249118,70.04656481742859,772.84135389328,133676,v1,143.248.233.21,772.84135389328,11,567262,777843,1463252,777843,7307,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,10235.5,0.011,3.36,3.265,0.026,567262,777843,1463252,777843,7307,82.1828282828283,57.86262626262626,48,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",50.636,1934.023,14233.98,97852.631,[],[]
